game_id,quarter,time_remaining,team,opponent,down,togo,yards_gained,play_type,is_explosive
2025_17_CHI_SF,4.0,84.0,CHI,SF,3.0,4.0,4.0,run,False
2025_17_CHI_SF,4.0,77.0,CHI,SF,1.0,10.0,0.0,pass,False
2025_17_CHI_SF,4.0,73.0,CHI,SF,2.0,10.0,0.0,pass,False
2025_17_CHI_SF,4.0,69.0,CHI,SF,3.0,10.0,14.0,pass,False
2025_17_CHI_SF,4.0,45.0,CHI,SF,1.0,10.0,5.0,pass,False
2025_17_CHI_SF,4.0,40.0,CHI,SF,2.0,5.0,0.0,pass,False
2025_17_CHI_SF,4.0,36.0,CHI,SF,3.0,5.0,0.0,pass,False
2025_17_CHI_SF,4.0,33.0,CHI,SF,4.0,5.0,13.0,pass,False
2025_17_CHI_SF,4.0,26.0,CHI,SF,1.0,10.0,0.0,pass,False
2025_17_CHI_SF,4.0,21.0,CHI,SF,2.0,10.0,11.0,pass,False
2025_17_CHI_SF,4.0,4.0,CHI,SF,2.0,2.0,0.0,pass,False
2025_18_DET_CHI,1.0,508.0,CHI,DET,1.0,10.0,8.0,pass,False
2025_18_DET_CHI,1.0,474.0,CHI,DET,2.0,2.0,1.0,run,False
2025_18_DET_CHI,1.0,438.0,CHI,DET,3.0,1.0,7.0,run,False
2025_18_DET_CHI,1.0,395.0,CHI,DET,1.0,10.0,3.0,run,False
2025_18_DET_CHI,1.0,357.0,CHI,DET,2.0,7.0,10.0,run,True
2025_18_DET_CHI,1.0,314.0,CHI,DET,1.0,10.0,2.0,run,False
2025_18_DET_CHI,1.0,269.0,CHI,DET,2.0,8.0,-1.0,run,False
2025_18_DET_CHI,1.0,231.0,CHI,DET,3.0,9.0,0.0,pass,False
2025_18_DET_CHI,2.0,681.0,CHI,DET,1.0,10.0,0.0,pass,False
2025_18_DET_CHI,2.0,675.0,CHI,DET,2.0,10.0,7.0,pass,False
2025_18_DET_CHI,2.0,638.0,CHI,DET,3.0,3.0,-7.0,pass,False
2025_18_DET_CHI,2.0,275.0,CHI,DET,1.0,10.0,11.0,pass,False
2025_18_DET_CHI,2.0,242.0,CHI,DET,1.0,10.0,4.0,run,False
2025_18_DET_CHI,2.0,215.0,CHI,DET,2.0,6.0,2.0,run,False
2025_18_DET_CHI,2.0,176.0,CHI,DET,3.0,4.0,3.0,run,False
2025_18_DET_CHI,2.0,140.0,CHI,DET,4.0,1.0,11.0,pass,False
2025_18_DET_CHI,2.0,120.0,CHI,DET,1.0,10.0,-3.0,pass,False
2025_18_DET_CHI,2.0,76.0,CHI,DET,2.0,13.0,0.0,pass,False
2025_18_DET_CHI,2.0,72.0,CHI,DET,3.0,13.0,11.0,pass,False
2025_18_DET_CHI,2.0,34.0,CHI,DET,4.0,2.0,0.0,pass,False
2025_18_DET_CHI,3.0,893.0,CHI,DET,1.0,10.0,1.0,run,False
2025_18_DET_CHI,3.0,860.0,CHI,DET,2.0,9.0,5.0,pass,False
2025_18_DET_CHI,3.0,829.0,CHI,DET,3.0,4.0,0.0,pass,False
2025_18_DET_CHI,3.0,629.0,CHI,DET,1.0,10.0,5.0,pass,False
2025_18_DET_CHI,3.0,594.0,CHI,DET,2.0,5.0,10.0,run,True
2025_18_DET_CHI,3.0,560.0,CHI,DET,1.0,10.0,6.0,run,False
2025_18_DET_CHI,3.0,528.0,CHI,DET,2.0,4.0,0.0,pass,False
2025_18_DET_CHI,3.0,523.0,CHI,DET,3.0,4.0,0.0,pass,False
2025_18_DET_CHI,3.0,508.0,CHI,DET,1.0,15.0,11.0,pass,False
2025_18_DET_CHI,3.0,474.0,CHI,DET,2.0,4.0,0.0,pass,False
2025_18_DET_CHI,3.0,131.0,CHI,DET,1.0,10.0,0.0,pass,False
2025_18_DET_CHI,3.0,124.0,CHI,DET,2.0,10.0,6.0,run,False
2025_18_DET_CHI,3.0,81.0,CHI,DET,3.0,4.0,10.0,pass,False
2025_18_DET_CHI,3.0,45.0,CHI,DET,1.0,10.0,3.0,run,False
2025_18_DET_CHI,3.0,8.0,CHI,DET,2.0,7.0,13.0,pass,False
2025_18_DET_CHI,4.0,900.0,CHI,DET,1.0,5.0,3.0,run,False
2025_18_DET_CHI,4.0,860.0,CHI,DET,2.0,2.0,25.0,pass,True
2025_18_DET_CHI,4.0,856.0,CHI,DET,0.0,0.0,2.0,run,False
2025_18_DET_CHI,4.0,681.0,CHI,DET,1.0,10.0,1.0,run,False
2025_18_DET_CHI,4.0,641.0,CHI,DET,2.0,9.0,9.0,pass,False
2025_18_DET_CHI,4.0,607.0,CHI,DET,1.0,10.0,0.0,pass,False
2025_18_DET_CHI,4.0,601.0,CHI,DET,2.0,10.0,0.0,pass,False
2025_18_DET_CHI,4.0,594.0,CHI,DET,3.0,10.0,19.0,pass,False
2025_18_DET_CHI,4.0,546.0,CHI,DET,1.0,10.0,12.0,pass,False
2025_18_DET_CHI,4.0,508.0,CHI,DET,1.0,10.0,8.0,pass,False
2025_18_DET_CHI,4.0,469.0,CHI,DET,2.0,2.0,27.0,pass,True
2025_18_DET_CHI,4.0,428.0,CHI,DET,1.0,10.0,1.0,run,False
2025_18_DET_CHI,4.0,386.0,CHI,DET,2.0,9.0,7.0,pass,False
2025_18_DET_CHI,4.0,351.0,CHI,DET,3.0,2.0,3.0,run,False
2025_18_DET_CHI,4.0,328.0,CHI,DET,1.0,1.0,1.0,pass,False
2025_18_DET_CHI,4.0,325.0,CHI,DET,0.0,0.0,2.0,pass,False
2025_18_DET_CHI,4.0,131.0,CHI,DET,1.0,10.0,0.0,pass,False
2025_18_DET_CHI,4.0,127.0,CHI,DET,2.0,10.0,0.0,pass,False
2025_18_DET_CHI,4.0,122.0,CHI,DET,3.0,20.0,15.0,pass,False
2025_19_GB_CHI,1.0,893.0,CHI,GB,1.0,10.0,1.0,run,False
2025_19_GB_CHI,1.0,858.0,CHI,GB,2.0,9.0,6.0,pass,False
2025_19_GB_CHI,1.0,816.0,CHI,GB,3.0,3.0,5.0,pass,False
2025_19_GB_CHI,1.0,773.0,CHI,GB,1.0,10.0,0.0,pass,False
2025_19_GB_CHI,1.0,769.0,CHI,GB,2.0,10.0,2.0,run,False
2025_19_GB_CHI,1.0,736.0,CHI,GB,3.0,8.0,12.0,pass,False
2025_19_GB_CHI,1.0,699.0,CHI,GB,1.0,10.0,8.0,run,False
2025_19_GB_CHI,1.0,658.0,CHI,GB,2.0,2.0,1.0,run,False
2025_19_GB_CHI,1.0,622.0,CHI,GB,3.0,1.0,9.0,run,False
2025_19_GB_CHI,1.0,586.0,CHI,GB,1.0,10.0,-4.0,run,False
2025_19_GB_CHI,1.0,543.0,CHI,GB,2.0,14.0,2.0,run,False
2025_19_GB_CHI,1.0,505.0,CHI,GB,3.0,12.0,12.0,pass,False
2025_19_GB_CHI,1.0,482.0,CHI,GB,1.0,10.0,0.0,pass,False
2025_19_GB_CHI,1.0,476.0,CHI,GB,2.0,10.0,5.0,run,False
2025_19_GB_CHI,1.0,432.0,CHI,GB,3.0,5.0,0.0,pass,False
2025_19_GB_CHI,1.0,121.0,CHI,GB,1.0,10.0,4.0,run,False
2025_19_GB_CHI,1.0,80.0,CHI,GB,2.0,6.0,1.0,run,False
2025_19_GB_CHI,1.0,41.0,CHI,GB,3.0,5.0,3.0,pass,False
2025_19_GB_CHI,2.0,900.0,CHI,GB,4.0,2.0,18.0,pass,False
2025_19_GB_CHI,2.0,869.0,CHI,GB,1.0,10.0,3.0,run,False
2025_19_GB_CHI,2.0,835.0,CHI,GB,2.0,7.0,0.0,pass,False
2025_19_GB_CHI,2.0,793.0,CHI,GB,3.0,7.0,1.0,run,False
2025_19_GB_CHI,2.0,750.0,CHI,GB,4.0,6.0,0.0,pass,False
2025_19_GB_CHI,2.0,398.0,CHI,GB,1.0,10.0,2.0,run,False
2025_19_GB_CHI,2.0,360.0,CHI,GB,2.0,8.0,3.0,run,False
2025_19_GB_CHI,2.0,323.0,CHI,GB,3.0,5.0,0.0,pass,False
2025_19_GB_CHI,2.0,319.0,CHI,GB,4.0,5.0,0.0,pass,False
2025_19_GB_CHI,2.0,116.0,CHI,GB,1.0,10.0,22.0,pass,True
2025_19_GB_CHI,2.0,83.0,CHI,GB,1.0,10.0,0.0,pass,False
2025_19_GB_CHI,2.0,78.0,CHI,GB,2.0,10.0,0.0,pass,False
2025_19_GB_CHI,2.0,75.0,CHI,GB,3.0,10.0,6.0,run,False
2025_19_GB_CHI,2.0,37.0,CHI,GB,4.0,4.0,0.0,pass,False
2025_19_GB_CHI,3.0,833.0,CHI,GB,1.0,10.0,3.0,run,False
2025_19_GB_CHI,3.0,795.0,CHI,GB,2.0,7.0,0.0,pass,False
2025_19_GB_CHI,3.0,790.0,CHI,GB,3.0,7.0,29.0,pass,True
2025_19_GB_CHI,3.0,747.0,CHI,GB,1.0,10.0,19.0,pass,False
2025_19_GB_CHI,3.0,694.0,CHI,GB,1.0,10.0,1.0,run,False
2025_19_GB_CHI,3.0,656.0,CHI,GB,2.0,9.0,-5.0,run,False
2025_19_GB_CHI,3.0,616.0,CHI,GB,3.0,14.0,0.0,pass,False
2025_19_GB_CHI,3.0,508.0,CHI,GB,1.0,10.0,25.0,pass,True
2025_19_GB_CHI,3.0,470.0,CHI,GB,1.0,10.0,2.0,run,False
2025_19_GB_CHI,3.0,430.0,CHI,GB,2.0,8.0,7.0,run,False
2025_19_GB_CHI,3.0,392.0,CHI,GB,3.0,1.0,3.0,run,False
2025_19_GB_CHI,3.0,369.0,CHI,GB,1.0,10.0,15.0,pass,False
2025_19_GB_CHI,3.0,326.0,CHI,GB,1.0,10.0,1.0,run,False
2025_19_GB_CHI,3.0,283.0,CHI,GB,2.0,9.0,5.0,pass,False
2025_19_GB_CHI,3.0,239.0,CHI,GB,3.0,4.0,3.0,run,False
2025_19_GB_CHI,3.0,198.0,CHI,GB,4.0,1.0,0.0,pass,False
2025_19_GB_CHI,3.0,35.0,CHI,GB,1.0,10.0,6.0,pass,False
2025_19_GB_CHI,3.0,3.0,CHI,GB,2.0,4.0,0.0,pass,False
2025_19_GB_CHI,4.0,900.0,CHI,GB,3.0,4.0,5.0,run,False
2025_19_GB_CHI,4.0,861.0,CHI,GB,1.0,10.0,0.0,pass,False
2025_19_GB_CHI,4.0,857.0,CHI,GB,2.0,10.0,0.0,pass,False
2025_19_GB_CHI,4.0,852.0,CHI,GB,3.0,10.0,-9.0,pass,False
2025_19_GB_CHI,4.0,758.0,CHI,GB,1.0,10.0,11.0,run,True
2025_19_GB_CHI,4.0,725.0,CHI,GB,1.0,10.0,22.0,pass,True
2025_19_GB_CHI,4.0,694.0,CHI,GB,1.0,10.0,0.0,pass,False
2025_19_GB_CHI,4.0,690.0,CHI,GB,2.0,10.0,21.0,pass,True
2025_19_GB_CHI,4.0,654.0,CHI,GB,1.0,10.0,0.0,pass,False
2025_19_GB_CHI,4.0,650.0,CHI,GB,2.0,10.0,6.0,run,False
2025_19_GB_CHI,4.0,612.0,CHI,GB,3.0,4.0,6.0,run,False
2025_19_GB_CHI,4.0,390.0,CHI,GB,1.0,10.0,17.0,pass,False
2025_19_GB_CHI,4.0,370.0,CHI,GB,1.0,10.0,7.0,pass,False
2025_19_GB_CHI,4.0,345.0,CHI,GB,2.0,3.0,0.0,pass,False
2025_19_GB_CHI,4.0,341.0,CHI,GB,3.0,3.0,0.0,pass,False
2025_19_GB_CHI,4.0,337.0,CHI,GB,4.0,8.0,27.0,pass,True
2025_19_GB_CHI,4.0,307.0,CHI,GB,1.0,10.0,0.0,pass,False
2025_19_GB_CHI,4.0,303.0,CHI,GB,2.0,10.0,0.0,pass,False
2025_19_GB_CHI,4.0,295.0,CHI,GB,3.0,10.0,22.0,pass,True
2025_19_GB_CHI,4.0,266.0,CHI,GB,1.0,8.0,0.0,pass,False
2025_19_GB_CHI,4.0,261.0,CHI,GB,2.0,8.0,8.0,pass,False
2025_19_GB_CHI,4.0,258.0,CHI,GB,0.0,0.0,2.0,pass,False
2025_19_GB_CHI,4.0,171.0,CHI,GB,1.0,10.0,0.0,pass,False
2025_19_GB_CHI,4.0,163.0,CHI,GB,2.0,10.0,12.0,pass,False
2025_19_GB_CHI,4.0,128.0,CHI,GB,1.0,10.0,6.0,run,False
2025_19_GB_CHI,4.0,120.0,CHI,GB,2.0,4.0,0.0,pass,False
2025_19_GB_CHI,4.0,114.0,CHI,GB,3.0,4.0,23.0,pass,True
2025_19_GB_CHI,4.0,108.0,CHI,GB,1.0,10.0,25.0,pass,True
2025_20_LA_CHI,1.0,893.0,CHI,LA,1.0,10.0,34.0,pass,True
2025_20_LA_CHI,1.0,858.0,CHI,LA,1.0,10.0,6.0,run,False
2025_20_LA_CHI,1.0,825.0,CHI,LA,2.0,4.0,0.0,pass,False
2025_20_LA_CHI,1.0,819.0,CHI,LA,3.0,4.0,2.0,run,False
2025_20_LA_CHI,1.0,782.0,CHI,LA,4.0,2.0,0.0,pass,False
2025_20_LA_CHI,1.0,379.0,CHI,LA,1.0,10.0,-2.0,run,False
2025_20_LA_CHI,1.0,340.0,CHI,LA,2.0,12.0,11.0,pass,False
2025_20_LA_CHI,1.0,297.0,CHI,LA,3.0,1.0,2.0,run,False
2025_20_LA_CHI,1.0,265.0,CHI,LA,1.0,10.0,0.0,pass,False
2025_20_LA_CHI,1.0,256.0,CHI,LA,2.0,10.0,9.0,pass,False
2025_20_LA_CHI,1.0,220.0,CHI,LA,3.0,1.0,13.0,run,True
2025_20_LA_CHI,1.0,179.0,CHI,LA,1.0,10.0,23.0,pass,True
2025_20_LA_CHI,1.0,153.0,CHI,LA,1.0,10.0,15.0,run,True
2025_20_LA_CHI,1.0,112.0,CHI,LA,1.0,9.0,2.0,run,False
2025_20_LA_CHI,1.0,71.0,CHI,LA,2.0,7.0,4.0,run,False
2025_20_LA_CHI,1.0,32.0,CHI,LA,3.0,3.0,0.0,run,False
2025_20_LA_CHI,2.0,900.0,CHI,LA,4.0,3.0,3.0,pass,False
2025_20_LA_CHI,2.0,830.0,CHI,LA,1.0,10.0,0.0,pass,False
2025_20_LA_CHI,2.0,795.0,CHI,LA,2.0,10.0,0.0,pass,False
2025_20_LA_CHI,2.0,791.0,CHI,LA,3.0,10.0,5.0,pass,False
2025_20_LA_CHI,2.0,534.0,CHI,LA,1.0,10.0,3.0,run,False
2025_20_LA_CHI,2.0,501.0,CHI,LA,2.0,7.0,5.0,pass,False
2025_20_LA_CHI,2.0,458.0,CHI,LA,3.0,2.0,10.0,pass,False
2025_20_LA_CHI,2.0,420.0,CHI,LA,1.0,10.0,7.0,pass,False
2025_20_LA_CHI,2.0,383.0,CHI,LA,2.0,3.0,16.0,pass,False
2025_20_LA_CHI,2.0,344.0,CHI,LA,1.0,10.0,0.0,pass,False
2025_20_LA_CHI,2.0,339.0,CHI,LA,2.0,10.0,9.0,run,False
2025_20_LA_CHI,2.0,312.0,CHI,LA,3.0,1.0,0.0,run,False
2025_20_LA_CHI,2.0,270.0,CHI,LA,4.0,1.0,0.0,run,False
2025_20_LA_CHI,2.0,174.0,CHI,LA,1.0,10.0,27.0,pass,True
2025_20_LA_CHI,2.0,134.0,CHI,LA,1.0,10.0,1.0,run,False
2025_20_LA_CHI,2.0,120.0,CHI,LA,2.0,9.0,5.0,pass,False
2025_20_LA_CHI,2.0,78.0,CHI,LA,3.0,4.0,0.0,pass,False
2025_20_LA_CHI,3.0,720.0,CHI,LA,1.0,10.0,3.0,run,False
2025_20_LA_CHI,3.0,684.0,CHI,LA,2.0,7.0,6.0,pass,False
2025_20_LA_CHI,3.0,645.0,CHI,LA,3.0,1.0,2.0,run,False
2025_20_LA_CHI,3.0,599.0,CHI,LA,1.0,10.0,0.0,pass,False
2025_20_LA_CHI,3.0,593.0,CHI,LA,2.0,10.0,8.0,run,False
2025_20_LA_CHI,3.0,548.0,CHI,LA,3.0,2.0,5.0,run,False
2025_20_LA_CHI,3.0,512.0,CHI,LA,1.0,10.0,4.0,run,False
2025_20_LA_CHI,3.0,470.0,CHI,LA,2.0,6.0,0.0,pass,False
2025_20_LA_CHI,3.0,464.0,CHI,LA,3.0,6.0,0.0,pass,False
2025_20_LA_CHI,3.0,330.0,CHI,LA,1.0,10.0,4.0,run,False
2025_20_LA_CHI,3.0,294.0,CHI,LA,2.0,6.0,8.0,run,False
2025_20_LA_CHI,3.0,258.0,CHI,LA,1.0,10.0,0.0,pass,False
2025_20_LA_CHI,3.0,250.0,CHI,LA,2.0,15.0,0.0,pass,False
2025_20_LA_CHI,3.0,220.0,CHI,LA,1.0,10.0,0.0,run,False
2025_20_LA_CHI,3.0,180.0,CHI,LA,2.0,10.0,8.0,run,False
2025_20_LA_CHI,3.0,142.0,CHI,LA,3.0,2.0,9.0,pass,False
2025_20_LA_CHI,3.0,96.0,CHI,LA,1.0,10.0,4.0,run,False
2025_20_LA_CHI,3.0,64.0,CHI,LA,2.0,6.0,5.0,run,False
2025_20_LA_CHI,3.0,27.0,CHI,LA,3.0,1.0,-1.0,run,False
2025_20_LA_CHI,4.0,523.0,CHI,LA,1.0,10.0,0.0,pass,False
2025_20_LA_CHI,4.0,516.0,CHI,LA,2.0,10.0,26.0,run,True
2025_20_LA_CHI,4.0,473.0,CHI,LA,1.0,10.0,4.0,run,False
2025_20_LA_CHI,4.0,435.0,CHI,LA,2.0,6.0,5.0,run,False
2025_20_LA_CHI,4.0,395.0,CHI,LA,3.0,1.0,1.0,run,False
2025_20_LA_CHI,4.0,354.0,CHI,LA,1.0,10.0,0.0,pass,False
2025_20_LA_CHI,4.0,348.0,CHI,LA,2.0,10.0,0.0,pass,False
2025_20_LA_CHI,4.0,343.0,CHI,LA,3.0,10.0,17.0,pass,False
2025_20_LA_CHI,4.0,314.0,CHI,LA,1.0,5.0,2.0,run,False
2025_20_LA_CHI,4.0,269.0,CHI,LA,2.0,3.0,1.0,run,False
2025_20_LA_CHI,4.0,230.0,CHI,LA,3.0,2.0,0.0,run,False
2025_20_LA_CHI,4.0,186.0,CHI,LA,4.0,2.0,0.0,pass,False
2025_20_LA_CHI,4.0,110.0,CHI,LA,1.0,10.0,0.0,pass,False
2025_20_LA_CHI,4.0,105.0,CHI,LA,2.0,10.0,18.0,pass,False
2025_20_LA_CHI,4.0,80.0,CHI,LA,1.0,10.0,12.0,run,True
2025_20_LA_CHI,4.0,54.0,CHI,LA,1.0,10.0,6.0,pass,False
2025_20_LA_CHI,4.0,35.0,CHI,LA,2.0,4.0,0.0,pass,False
2025_20_LA_CHI,4.0,31.0,CHI,LA,3.0,4.0,0.0,pass,False
2025_20_LA_CHI,4.0,27.0,CHI,LA,4.0,4.0,14.0,pass,False
2025_20_LA_CHI,5.0,762.0,CHI,LA,1.0,10.0,12.0,pass,False
2025_20_LA_CHI,5.0,726.0,CHI,LA,1.0,10.0,-3.0,run,False
2025_20_LA_CHI,5.0,691.0,CHI,LA,2.0,13.0,9.0,pass,False
2025_20_LA_CHI,5.0,647.0,CHI,LA,3.0,4.0,4.0,run,False
2025_20_LA_CHI,5.0,605.0,CHI,LA,1.0,10.0,6.0,pass,False
2025_20_LA_CHI,5.0,562.0,CHI,LA,2.0,4.0,-2.0,run,False
2025_20_LA_CHI,5.0,520.0,CHI,LA,3.0,6.0,5.0,pass,False
2025_20_LA_CHI,5.0,484.0,CHI,LA,4.0,1.0,3.0,run,False
2025_20_LA_CHI,5.0,445.0,CHI,LA,1.0,10.0,2.0,run,False
2025_20_LA_CHI,5.0,407.0,CHI,LA,2.0,8.0,0.0,pass,False
